ulasan,label
"Bagus sih banyak cerita yg kusuka apalagi yg genrenya fantasi kayak virgo and the sparklings,BFD,dan genre romantisnya seru kayak the secret of angel,the red strings,iam gangnam beauty dll seru deh pokoknya nyesel klo gk download:)))):') tolong benerin dong ini lagi baca ghost teller eh malah macet² padahal sinyal bagus banget benerinnnn",5
"Saran saya tiket harian tidak usah di gunakan lagi, karena menghambat setiap pembaca untuk komik yang sudah tamat, karena kalo mau nunggu episode selanjutnya harus nunggu jam 9 malam untuk dapat tiketnya.",4
Halo kka kenpa sya tidak bisa beli koin yah.... Awal2 bisa tpi malam ini sya GK bisa beli koin ... Padahal dri shopeepay... Katanya tidak bisa mentransfer OS Android gtu loh gmna yah solusi nya 😢,4
Sangat sempurna disini banyak sekali macam macam komik yang keren dan ini cocok untuk orng ya lagi gabut apa lagi download Webtoon sekarang ^_^❤️,5
Sy suka sm webtoon tp barusan kenapa video iklan vlivenya jalan sndiri sy pause jg bakal nyalan sndiri lgi. Sy sangat terganggu!!!,5
"Jujur nih komik keren abis aku aja bacanya gak pernah bosen"" liat gambarnya. Dan aku juga paling suka komik Suddenly, I Became a Princess . . . Keren abis deh pokoknya😭🦋🤗",5
"sangatttt bagusss aplikasinyaa memuaskan hatiii, yang tadinya ga suka baca sekaranggg malah hobiii yangg gabisa dilewatin heheheee",5
"Ini kenapa ada yng gabisa di ss, sampe uninstal trs instal ttep gabisa di ss dgn alasan kebijakan keamanan. Biasanya ga pernah gini kalo ss, lancarlancar aja",3
"Habis update malah tidak ada koneksi padahal app lain bisa semua. Tolong diperbaiki segera, sudah berlarut hampir 1 pekan",1
"setelah update, gak bisa Screenshot lagi, tapi ada feature koin dan preview chapter. jadi buat yg mau spoiler, bisa coba update. tapi kalo mau screenshot, lebih baik gak usah update.",4
Gak tau harus tulis apa disini cuma webtoon tuh bagus banget buat kalian2 yang hobi baca komik tapi mau nya yang gratis kayak aku ayo download webtoon nggak bakal nyesel dah banyak komik2 bagus bisa dibaca tiap hari dan nggak abis2 dah btw Aku tipe pembaca marathon *nggak ada yang nanya yakkk heheheee,5
"Aplikasi ini tertulis 12+, tapi komik-komik yang disajikan banyak yang 17+, dan ketika dikritik/diberi masukan oleh reader eh malah akun reader yang di Banned. Perbaiki lagi layanan nya lah.",1
Apa cuma saya yaa yg ngerasa sekarang agak sulit buat buka webtoonnya ?!!! Pdhl sy buka aplikasi lainnya lancar ...jujur sih kyk gini bikin kesel pdhl baru aja update,3
"Bagus sih suka banget Ama komik komik nya yang seru,tapi aku dari dulu pengen cerita nya bisa geser sendiri auto scrolling lah kadang kan pas makan atau tidur biasanya",5
sangat bagus aku menyukainya ceritanya bagus baguss top one deehh pokonyaa,5
"webtoon kenapa sih, hari ini semua webtoon favoritku yg gratis nonton iklan nggk bisa kebaca? pdhal sblumnya bagus. tolong dong diperbaiki TT",4
Kenapa tiba tiba ga bisa buka webtoon ya? Padahal di rumah pake jaringan wifi. Tapi tiap masuk tulisannya tidak ada jaringan. Sampe reinstall tapi ga bisa login,3
"bagus,tapi bisa gak setidaknya nya setiap minggu dapet 45 koin atau setidaknya setiap minggu itu dapat kain gratis gitu.tapi jujur sih aplikasi ini sangat bagussssss",5
"ini kenapa berubah gambar di beranda nya , jadi susah mau cari buat bacaan favorit ku aku gak cari judul , tapi liat gambar aja klo tiba2 berubah begini kan gak enak , jadi malas nyarinyaaa !!! tolong dong jangan suka merubah yg udah bagus jadi ky bgni😡",1
"Woww!! Aplikasi ini sangat menyerukan loh kalian gak bakal nyesel cuma kalo episot nya abis kalian harus bayar , tapi buruan download beragam komik komik menyerukan Lo",5
"Sebelum nya baik baik saja, belakangan ini gambar nya tak mau terlihat lagi,saya fikir habis kuota, padahal kuota data saya baru beli. Tolong diperbaiki lagi",2
"Seru tpi ga ada komik bl, jadi saya kasih bintang 3 aja, klo ada komik bl akan saya tambahin 2 lgi, plis lah developer Adain komik genre boys love, biar app ini juga byk yg suka gitu loh..",3
"ga ada iklan, hanya menerapkan sewa kebeberapa seris tertentu aja yg udah tamat, genre bermacam macam, seru deh! beda sm kompetitornya!",5
"Kayak plagiat lapak lain.. Beberapa fitur mirip, dan meniru genre komik dalam arti lain webtoon yang awalnya tidak menerbitkan genre tersebut malah menerbitkan genre yang banyak terjual di apk lain.",1
Aplikasinya bagus suka banget sama komiknya cuma kendalanya kadang lodingnya lama buat munculin gambarnya.,4
"Aplikasi ini sangat menghibur saya ketika saya lagi sedih,gabut dll❤ Buat kalian yg baru tau apk ini yuk buruan di donload karena di apk ini ada banyak cerita cerita menarik loh yaitu drama,romantis,aksi,horor dll👍",5
"Untuk semuanya sih udh bagus,tp pasti lebih seru kalo event event koin ditambah banyakin,sekarang event koin makin kesini makin jarang,apalah daya aku yg kismin selalu baca yg gratisan SJ🙂apalagi sekarang lg butuh buat baca young mom",4
"Saya sangat suka membaca komik di Webtoon ceritanya paling berbeda dari komik lain, walaupun kadang kita harus membeli koin agar bisa lanjut baca tapi tetap seru",5
"Aplikasinya oke, banyak cerita menarik juga cuman saya pingin pihak line webtoon mengembalikan gesture touch jadi ga cuman bisa scroll aja hehe terimakasih...",4
menurut saya fitur Webtoon sekarang sangat susah dan tidak menarik kembalikan fitur Webtoon seperti dulu.😔,4
"Hai perkenalkan nama saya Kirana komik nya bagus benget aku suka ada romantis, drama, dan fantastis itu yang aku sukai oh.. iya yang lain jangan lupa download kalo yang download gak akan nyesel terimakasih ya yang sudah nyiptain LINE WEBTOON ♥️♥️♥️♥️♥️♥️♥️",5
menurutku ceritanya banyak dan bagus ngak ada iklan kalo ada iklan kalo kalian mau milih pakai koin atau iklan biar gratis tapi kebanyakan pada pakai koin ya tapi gapapa sih,5
bagus banget tapi karena beberapa episode membutuhkan koin jadi aku tidak bisa melanjutkan episode nya tapi gak apa apa ada fitur tonton iklan tapi harus menunggu beberapa hari,4
Sebaiknya pihak developer menyimpan history komik yang dibaca terakhir walaupun aplikasi Webtoon pernah dihapus dari perangkat seperti halnya menyimpan komik favorit,4
Anak anak mungkin ini aplikasinya sedang ada perbaikan jadi mohon bersabar jika mengalami masa yang sulit 😣😖😫😭 dan ini tempat baca manga ke2 ku yang terupdate oke kalian yang mengalami hal yang sama mohon bersabar karena mau aplikasi apapun itu pasti ada kelebihan dan kekurangan mohon dimaklumi 😘,5
Mau nanya min. Cara ngurangin bintang gimana min. Apk cacat. Gak kaya yang lain. Tingal baca. Lah mesti di unduh lah tai lah. Mana loading.a setahun lagi. APK SUPER CACAT. Apk mangatoon gak selemot ini padahal kualitas gambar lebih tajam jauh.,4
"Ini kenapa gabisa kebuka si, padahal sinyalnya bagus. Buka aplikasi lain lancar. Tolong segera di perbaiki yaa!~ Kalo kaya gini pembaca jd jengkel loh",3
"Sebenernya aplikasi Ini Bagus tapi gamble nya selalu muter paschal kuota sy bru bli sinyal nya juga Bagus tapi Masih aja Putih Putih tolong diperbaiki y developer,thanks",3
"Jelek banget, sekarang ada iklan nya",1
"banyakk cerita seruu, tapi kayanya di fitur creator feed harus ditingkatin lagi, soalnya kita gabisa nyari feed kreator yg kita mau.. jadi gatau info, thx",4
ga tau kok g bisa top up koin pke pulsa lagi? males. btw aku emang sering topup pke pulsa karena ngerasa lebi worth..tapi parah si pas mau top up lagi ga ada metode pembayaran yg tersedia idk ini masalah google nya ato webtoony,1
"Aplikasinya bagus banget!! Tp kok pas aku sccroll kok gambarnya nggak muncul, padahal aku liat sinyal nya bagus2 aja, tolong ya .""",4
Lanjutkan mas apa mbak lebih banyak lagi buat komik yang seru terus buat gambar yang lebih menarik lagi agak peminat pembaca makin banyak,5
"update ceritnya lama tapi sekali keluar langsung banyak. Seru,asik,the best lah tapi lebih cepat ya min. semoga makin banyak yang donwload,yang baca. thanks itu aja",4
"Maaf tapi aku kurang suka sama tampilan Webtoon yang sekarang, tolong balikin fiturnya kaya dulu.",3
Aku baru upgrade webtoon.. trus biasanya aku login pake fb lma tpi ini ngga bisa selalu masuk pake akun baru.. padahal di akun lama banyak koin,5
"ini webtoon bloon apa gimana? setelah update tampilan jadi malah bikin bingung, udah bagus2 ada jadwalnya dari senin-minggu. malah di ilangin",1
"Untuk webtoon yg terhormat, Saya kasih bintang 2 dulu ya, dikarenakan buka gambarnya laaamaaaaaaaa sekaliiiiiii, padahal kuota melimpah limpah, tolong perbaikannya, trimakasih",2
Kecewa berat tiap ada rmevent koin gratis pasti di php doang. Tugas udah dikerjain eh koinnya ngga di kasih.... tombol klaimnya ngga berfungsi.....,1
Hey nama ku faiza aku sangat suka namanya membaca dan aplikasi ini sangat cocok untuk ku dan juga banyak taman teman ku yang download ini webtoon ini kalian harus download webtoon ini segitunya komen aku beyyyy,5
Apk nya sih bagus tapi kalo di tambah versi video mungkin naik ratingnya soalnya di iklan versi video tapi liat di apknya malah komik kan bangst,5
"keseluruhan gw sih suka suka aja, cuman kalau boleh request, bisa bikinin fitur putar otomatis buat komiknya min? kadang males nge scroll juga heheh",4
"bagus bingitss, gambarannya bagus plus ceritanya awet🤗🤭",5
"apaan sih haha! suka banget namatin webtoon yang sedikit pembacanya. aku udah ngalamin berkali2 webtoon fav. aku ditamatin paksa. padahal kalo diliatin secara cerita lebih bagusa webtoon2 kayk gitu, contohnya, Yuni's Cells, New Normal: Class 8, dan Love Revolution. Gila udah nunggu lama banget hiatusnya, banyak yang bilang di webtoon lain tetep dilanjutin...kesel banget dah. kecewa!",1
Saran ya dari saya harus nya webtoon indonesia tidak terlalu jauh perbedaan episodenya dari webtoon korea atau yang luar setidaknya 1 atau 2 perbedaan episode kalau saat ini sudah tertinggal cukup jauh dari episode nya webtoon indonesia tertinggal dari webtoon luar. Terima kasih,3
"Aku suka banget sama webtoon, sebagai teman kalau begadang (😅hehe). Aku pingin nerbitin webtoon, tapi gak punya cerita, cuman punya gambar. Yg pasti aku punya jadi punya teman kalok mau sendiri",5
"Keren pas ada waktu luang bisa baca nih Webtoon Keren Selalu 👍.....Edit,Yg bilang gk bisa atau loading lemot hp nya perlu di ganti atau di banting sekalian 😴+ Btw buat ngeSs udh gk bisa ya?",5
seru banget bacanya gada iklan,5
"Aplikasinya bagus banget,, tapi kenapa saya kemarin beli koin, pulsa saya sudah kepotong, tetapi koinnya tidak nambah, tolong di perbaiki dong min",4
"di perbarui malah gk bisa screenshot sedih banget:( padahal gambarnya bagus bagus buat jadi wp hp kan lucuu, nyesel di upgrade malah begitu pengen balik ke webtoon lama jadinya",2
"Saya suka dengan apk line webtoon ini karna bisa baca komik gratis, tp kenapa beberapa komik tamat harus pake koin saya jd gak suka sama peraturannya",2
"Bagus sih apknya,,menghibur..tdnya download cmn pengen baca save me ajh tp kebablasan sayangnya g bisa Screenshot... padahal aq pengen promosiin biar temen"" aq bisa baca",4
"Suka sekali sama aplikasi ini karna banyak komik yang dapat saya baca kalo saya sering baca komik romatis dan fantasy jarang baca horor, komedian, dan aksi karna gak terlalu suka sama novel begituan takut bacanya pokonya buat webtoon semoga lebih baik lagi kedepannya dan makin banyak komik menarik romantis yang akan saya baca terimakasih 🙏💕👈👌",5
Seruu bacanya semakin sering baca semakin seruu dan mohon dalam pengupdate-an episode utuk dipercepat biat tidak mengecewakan pengguna tapi tetep keren,5
seruuuuu banget ceritanya 🤗✨,5
"Aplikasi nya bagus ... Dan yang bilang gambar nya gak keluar dll , itu bkn masalah dr aplikasi nya tapi emg begitu tunggu aja sebentar , ntar jg keluar Jangan tuduh dulu",5
Menurutku apk nya bagus sih soalnya bisa baca komik Tanpa ribet ke google komik2nya juga menarik Mayan lengkap lah walau kadang ada buff dikit tapi Masi aman lah,5
"sungguh memudahkan hidup, karena ga bisa ga baca komik, pake webtoon jadi paperless dan lebih hemat karena satu jilid komik sekarang dah mahal banget, makasiiiih webtoon",5
"Sekarang saat di buka malah lolaaaa...pdhl jaringan full dan kuota bnyk, jd malas buka webtoon. Pdhl prtama sekali download suka bgt baca tuk ngisi wktu luang... Skrg malah KECEWA....",1
"kok komiknya PTJ yg Juvenile Law belum update di Webtoon Indonesia min , updatin dong",1
"kok saya tidak bisa mengisi ulang koinnya ya, tolong di perbaiki*",3
"Cerita nya bagus smua,tapi sayang harus ngumpulin koin untuk liat eps selanjutnya. Jadi terpaksa deh nunggu sampai tanggal ditentuin nya 😭",5
bagus banget sampe aku tahu kosakata bahasa inggris,5
"Bagus banget aku baca komik di webtoon dari 2015 sampe 2020pun masih baca, seru banget, apalagi banyak judul komik yang di adaptasi jadi film, sukses selalu yaa❤💙",5
bagi saya ceritanya bagus dan menarik sekali tidak sia sia download aplikasi ini dan episode pertama sampai akhir sangat seru aplikasinya dengan data download yg tergolong murah dan menyenangkan juga banyak sekali cerita cerita yg menarik perhatian dan jujur ceritanya itu lebih dari kata luar biasa gambarnya bagus banget dan alurnya itu seru ceritanya ada yg lucu dan bikin ketawa ini tuh webtoon kesukaan aku 💖💖💖💖💖💖💖💖💖💖💖😊😊😊😊😊😊😊😊😊👍👍👍👍👍👍👍👍👍👍❤❤❤❤❤❤❤❤❤❤💫💫💫💫💫💫💫💫,5
kenapa ngga bisa di screnshoot? pdhl kalau lagi baaca komik itu ada gambar yg bagus untuk di screenshoot.tolong di perbaiki lagi min.,3
"Kok webtoon lemot sih,padahal aplikasi yang lain lancar,biasanya buka webtoon tiap hari tapi gegara lemot jadi males baca padahal webtoon nya bagus bagus:)",2
"aku udah beli koin.. 29rb. pulsa ku udah kepotong, tpi koin gk masuk.. aku udah minta bantuan. cuman dri google play, riwayat pembelian komik gk ada.. tpi tsel. google play nya ad kirim.. gmana itu.. bantu lah.. lumayan x.. 194 koin.. duh. gak nyaman x kyak gini. agak kesel ngisi koin jdi nya🙄",2
webtoon lagi error ya ? mau ngisi koin saldo google play tidak terbaca padahal saldo mencukupi.. alhasil gabisa beli koin.. ayo developer perbaiki error nya..,3
"Setiap buka episode, setelah 5 detik pasti macet dan keluar sendiri tanpa keterangan, tutup ajah kalo ga mau di perbaiki mah sudah 2 minggu seperti ini",1
"Suka banget sama Webtoon dari ane SMA sistemnya juga semakin bagus, semakin menghargai para authornya. Untuk daily pass nd masalah sih kaget diawal aja, tapi it's okey lah biar kita nd selalu ngliatin hp terus.",5
Mohon maaf akan tetapi terjadi sebuah lag atau bug yang membuat saya selalu keluar di aplikasi saya tidak dapat membaca WEBTOON dengan baik mohon kerja sama nya,2
"Kadang mau ngisi koin pake pulsa gak bisa, tbtb pembayaran gabisa. padahal pulsa msh ada 40rb, aneh bgt.",3
"Ini aplikasi bener bener membantu si buat aku aku yang suka ke perpustakaan sekolah,tapi sayang nya sekarang lagi ga bisa ke sekolah😥,thanks developer nya..😄",5
"Love dehhh sama webtoon❤️❤️,tp kadang² kalo mau lihat iklan gabisa di pencet tombol nya,tapi sejauh ini aku baca di webtoon aman aman aja kokk,tapi yaaa itu ga bs di pencet kadang harus nunggu 1 menitan-4 menitan",5
Apk nya bagus bngt aku sukaaa bngt tp kenapa ya kalo mau nunggu komik nya lama bngt harus sampe 6 hari sampe 8 hari itu pun terbitnya malam kalo mau langsung baca kenapa harus pake coin ya? ...=mohon di jelasin👆,4
Aplikasi nya bagus banget banyak yang bisa kita baca gartis ga banyak iklan jadi nyaman banget buat baca. Yang suka baca komik online harus download aplikasi ini bagus banget,5
"Ini apk bagus bgt, gambarnya bagus, ceritanya bagus, gua suka baca di webtoon itu dari yg update tiap hari sampe 1 minggu sekali :( trs skrg gk bisa di ss :(",4
"saya sangat suka dengan cerita² nya sangat bagus sekali 😊,tapi ada juga yang menggangu kenyamanan saya yaitu aplikasinya harus mengunakan koneksi internet atau wifi🙏🙏",4
"Nggak suka dengan tampilan webtoon sekarang, pengen balek kayak dulu",3
"Aku paling suka the secret of Angel sama sirent lament karena komik nya bagus dan juga semoga webtoon tambah berkembang kedepannya...lalu buat yang gak download nyesel bener deh pastiin kalian baca the secret of angela sama siret lament yaaa...tank you buat baca,aku sayang kalian,,,,..",5
Developer selalu liat apa yang dikeluhkan oleh pembaca. Sekarang jadi aplikasi yang menurutku sudah cukup bagus. Keren dah pokoknya,5
"kenapa sih ga bisa buat baca? aplikasinya kaya eror gitu komiknya gaada yang muncul padahal jaringan oke, udah dicoba beragam cara tetep aja ga bisa.....please perbaikin",1
"Aplikasi yang keren!! Buruan download yuk! , banyak cerita yang udah populer!! Mau cerita yang lucu? Ada kok di webtoon. Jangan lupa baca komik yang lain yah.. Thank you~~",5
Emm.. Aku cuman mau bilang kan aku ngisi coin terus pembayarannya itu gagal nah uang aku ke sedot tapi coin nya gx ada.. Tapi tetep aplikasinya bagus...,5
